"";"DIM2";"Maakond";"DIM3";"Tegevusvaldkond";"DIM4";"Sugu";"TIME";"Vaatlusperiood";"Value"
"2490";78;"Tartu maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2011;2011;450
"2491";78;"Tartu maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2012;2012;464
"2492";78;"Tartu maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2013;2013;460
"2493";78;"Tartu maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2014;2014;379
"2494";78;"Tartu maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2015;2015;373
"2495";78;"Tartu maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2016;2016;350
"2496";78;"Tartu maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2017;2017;333
"2497";78;"Tartu maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2018;2018;378
"2498";78;"Tartu maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2008;2008;133
"2499";78;"Tartu maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2009;2009;169
"2500";78;"Tartu maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2010;2010;253
"2501";78;"Tartu maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2011;2011;285
"2502";78;"Tartu maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2012;2012;276
"2503";78;"Tartu maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2013;2013;274
"2504";78;"Tartu maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2014;2014;257
"2505";78;"Tartu maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2015;2015;246
"2506";78;"Tartu maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2016;2016;235
"2507";78;"Tartu maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2017;2017;189
"2508";78;"Tartu maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2018;2018;274
"2509";78;"Tartu maakond";7;"Rahvatants";1;"Mehed";2008;2008;514
"2510";78;"Tartu maakond";7;"Rahvatants";1;"Mehed";2009;2009;573
"2511";78;"Tartu maakond";7;"Rahvatants";1;"Mehed";2010;2010;668
"2512";78;"Tartu maakond";7;"Rahvatants";1;"Mehed";2011;2011;620
"2513";78;"Tartu maakond";7;"Rahvatants";1;"Mehed";2012;2012;686
"2514";78;"Tartu maakond";7;"Rahvatants";1;"Mehed";2013;2013;687
"2515";78;"Tartu maakond";7;"Rahvatants";1;"Mehed";2014;2014;741
"2516";78;"Tartu maakond";7;"Rahvatants";1;"Mehed";2015;2015;801
"2517";78;"Tartu maakond";7;"Rahvatants";1;"Mehed";2016;2016;774
"2518";78;"Tartu maakond";7;"Rahvatants";1;"Mehed";2017;2017;782
"2519";78;"Tartu maakond";7;"Rahvatants";1;"Mehed";2018;2018;747
"2520";78;"Tartu maakond";7;"Rahvatants";2;"Naised";2008;2008;1053
"2521";78;"Tartu maakond";7;"Rahvatants";2;"Naised";2009;2009;1107
"2522";78;"Tartu maakond";7;"Rahvatants";2;"Naised";2010;2010;1334
"2523";78;"Tartu maakond";7;"Rahvatants";2;"Naised";2011;2011;1230
"2524";78;"Tartu maakond";7;"Rahvatants";2;"Naised";2012;2012;1323
"2525";78;"Tartu maakond";7;"Rahvatants";2;"Naised";2013;2013;1325
"2526";78;"Tartu maakond";7;"Rahvatants";2;"Naised";2014;2014;1374
"2527";78;"Tartu maakond";7;"Rahvatants";2;"Naised";2015;2015;1507
"2528";78;"Tartu maakond";7;"Rahvatants";2;"Naised";2016;2016;1473
"2529";78;"Tartu maakond";7;"Rahvatants";2;"Naised";2017;2017;1481
"2530";78;"Tartu maakond";7;"Rahvatants";2;"Naised";2018;2018;1487
"2531";78;"Tartu maakond";8;"Käsitöö";1;"Mehed";2008;2008;35
"2532";78;"Tartu maakond";8;"Käsitöö";1;"Mehed";2009;2009;50
"2533";78;"Tartu maakond";8;"Käsitöö";1;"Mehed";2010;2010;23
"2534";78;"Tartu maakond";8;"Käsitöö";1;"Mehed";2011;2011;23
"2535";78;"Tartu maakond";8;"Käsitöö";1;"Mehed";2012;2012;23
"2536";78;"Tartu maakond";8;"Käsitöö";1;"Mehed";2013;2013;23
"2537";78;"Tartu maakond";8;"Käsitöö";1;"Mehed";2014;2014;23
"2538";78;"Tartu maakond";8;"Käsitöö";1;"Mehed";2015;2015;23
"2539";78;"Tartu maakond";8;"Käsitöö";1;"Mehed";2016;2016;23
"2540";78;"Tartu maakond";8;"Käsitöö";1;"Mehed";2017;2017;23
"2541";78;"Tartu maakond";8;"Käsitöö";1;"Mehed";2018;2018;23
"2542";78;"Tartu maakond";8;"Käsitöö";2;"Naised";2008;2008;111
"2543";78;"Tartu maakond";8;"Käsitöö";2;"Naised";2009;2009;153
"2544";78;"Tartu maakond";8;"Käsitöö";2;"Naised";2010;2010;154
"2545";78;"Tartu maakond";8;"Käsitöö";2;"Naised";2011;2011;168
"2546";78;"Tartu maakond";8;"Käsitöö";2;"Naised";2012;2012;168
"2547";78;"Tartu maakond";8;"Käsitöö";2;"Naised";2013;2013;168
"2548";78;"Tartu maakond";8;"Käsitöö";2;"Naised";2014;2014;168
"2549";78;"Tartu maakond";8;"Käsitöö";2;"Naised";2015;2015;131
"2550";78;"Tartu maakond";8;"Käsitöö";2;"Naised";2016;2016;139
"2551";78;"Tartu maakond";8;"Käsitöö";2;"Naised";2017;2017;139
"2552";78;"Tartu maakond";8;"Käsitöö";2;"Naised";2018;2018;121
"2553";78;"Tartu maakond";9;"Muu valdkond";1;"Mehed";2008;2008;25
"2554";78;"Tartu maakond";9;"Muu valdkond";1;"Mehed";2009;2009;32
"2555";78;"Tartu maakond";9;"Muu valdkond";1;"Mehed";2010;2010;124
"2556";78;"Tartu maakond";9;"Muu valdkond";1;"Mehed";2011;2011;130
"2557";78;"Tartu maakond";9;"Muu valdkond";1;"Mehed";2012;2012;138
"2558";78;"Tartu maakond";9;"Muu valdkond";1;"Mehed";2013;2013;132
"2559";78;"Tartu maakond";9;"Muu valdkond";1;"Mehed";2014;2014;132
"2560";78;"Tartu maakond";9;"Muu valdkond";1;"Mehed";2015;2015;132
"2561";78;"Tartu maakond";9;"Muu valdkond";1;"Mehed";2016;2016;138
"2562";78;"Tartu maakond";9;"Muu valdkond";1;"Mehed";2017;2017;130
"2563";78;"Tartu maakond";9;"Muu valdkond";1;"Mehed";2018;2018;120
"2564";78;"Tartu maakond";9;"Muu valdkond";2;"Naised";2008;2008;49
"2565";78;"Tartu maakond";9;"Muu valdkond";2;"Naised";2009;2009;49
"2566";78;"Tartu maakond";9;"Muu valdkond";2;"Naised";2010;2010;116
"2567";78;"Tartu maakond";9;"Muu valdkond";2;"Naised";2011;2011;156
"2568";78;"Tartu maakond";9;"Muu valdkond";2;"Naised";2012;2012;191
"2569";78;"Tartu maakond";9;"Muu valdkond";2;"Naised";2013;2013;191
"2570";78;"Tartu maakond";9;"Muu valdkond";2;"Naised";2014;2014;176
"2571";78;"Tartu maakond";9;"Muu valdkond";2;"Naised";2015;2015;176
"2572";78;"Tartu maakond";9;"Muu valdkond";2;"Naised";2016;2016;175
"2573";78;"Tartu maakond";9;"Muu valdkond";2;"Naised";2017;2017;175
"2574";78;"Tartu maakond";9;"Muu valdkond";2;"Naised";2018;2018;176
"2597";82;"Valga maakond";2;"Folkloor";1;"Mehed";2008;2008;77
"2598";82;"Valga maakond";2;"Folkloor";1;"Mehed";2009;2009;77
"2599";82;"Valga maakond";2;"Folkloor";1;"Mehed";2010;2010;77
"2600";82;"Valga maakond";2;"Folkloor";1;"Mehed";2011;2011;11
"2601";82;"Valga maakond";2;"Folkloor";1;"Mehed";2012;2012;11
"2602";82;"Valga maakond";2;"Folkloor";1;"Mehed";2013;2013;11
"2603";82;"Valga maakond";2;"Folkloor";1;"Mehed";2014;2014;11
"2604";82;"Valga maakond";2;"Folkloor";1;"Mehed";2015;2015;11
"2605";82;"Valga maakond";2;"Folkloor";1;"Mehed";2016;2016;11
"2606";82;"Valga maakond";2;"Folkloor";1;"Mehed";2017;2017;11
"2607";82;"Valga maakond";2;"Folkloor";1;"Mehed";2018;2018;17
"2608";82;"Valga maakond";2;"Folkloor";2;"Naised";2008;2008;141
"2609";82;"Valga maakond";2;"Folkloor";2;"Naised";2009;2009;153
"2610";82;"Valga maakond";2;"Folkloor";2;"Naised";2010;2010;153
"2611";82;"Valga maakond";2;"Folkloor";2;"Naised";2011;2011;35
"2612";82;"Valga maakond";2;"Folkloor";2;"Naised";2012;2012;35
"2613";82;"Valga maakond";2;"Folkloor";2;"Naised";2013;2013;35
"2614";82;"Valga maakond";2;"Folkloor";2;"Naised";2014;2014;35
"2615";82;"Valga maakond";2;"Folkloor";2;"Naised";2015;2015;35
"2616";82;"Valga maakond";2;"Folkloor";2;"Naised";2016;2016;35
"2617";82;"Valga maakond";2;"Folkloor";2;"Naised";2017;2017;35
"2618";82;"Valga maakond";2;"Folkloor";2;"Naised";2018;2018;44
"2619";82;"Valga maakond";3;"Harrastusteater";1;"Mehed";2008;2008;151
"2620";82;"Valga maakond";3;"Harrastusteater";1;"Mehed";2009;2009;151
"2621";82;"Valga maakond";3;"Harrastusteater";1;"Mehed";2010;2010;151
"2622";82;"Valga maakond";3;"Harrastusteater";1;"Mehed";2011;2011;193
"2623";82;"Valga maakond";3;"Harrastusteater";1;"Mehed";2012;2012;173
"2624";82;"Valga maakond";3;"Harrastusteater";1;"Mehed";2013;2013;173
"2625";82;"Valga maakond";3;"Harrastusteater";1;"Mehed";2014;2014;168
"2626";82;"Valga maakond";3;"Harrastusteater";1;"Mehed";2015;2015;166
"2627";82;"Valga maakond";3;"Harrastusteater";1;"Mehed";2016;2016;152
"2628";82;"Valga maakond";3;"Harrastusteater";1;"Mehed";2017;2017;152
"2629";82;"Valga maakond";3;"Harrastusteater";1;"Mehed";2018;2018;70
"2630";82;"Valga maakond";3;"Harrastusteater";2;"Naised";2008;2008;342
"2631";82;"Valga maakond";3;"Harrastusteater";2;"Naised";2009;2009;342
"2632";82;"Valga maakond";3;"Harrastusteater";2;"Naised";2010;2010;342
"2633";82;"Valga maakond";3;"Harrastusteater";2;"Naised";2011;2011;373
"2634";82;"Valga maakond";3;"Harrastusteater";2;"Naised";2012;2012;336
"2635";82;"Valga maakond";3;"Harrastusteater";2;"Naised";2013;2013;336
"2636";82;"Valga maakond";3;"Harrastusteater";2;"Naised";2014;2014;326
"2637";82;"Valga maakond";3;"Harrastusteater";2;"Naised";2015;2015;324
"2638";82;"Valga maakond";3;"Harrastusteater";2;"Naised";2016;2016;296
"2639";82;"Valga maakond";3;"Harrastusteater";2;"Naised";2017;2017;296
"2640";82;"Valga maakond";3;"Harrastusteater";2;"Naised";2018;2018;143
"2641";82;"Valga maakond";4;"Koorimuusika";1;"Mehed";2008;2008;374
"2642";82;"Valga maakond";4;"Koorimuusika";1;"Mehed";2009;2009;368
"2643";82;"Valga maakond";4;"Koorimuusika";1;"Mehed";2010;2010;378
"2644";82;"Valga maakond";4;"Koorimuusika";1;"Mehed";2011;2011;375
"2645";82;"Valga maakond";4;"Koorimuusika";1;"Mehed";2012;2012;375
"2646";82;"Valga maakond";4;"Koorimuusika";1;"Mehed";2013;2013;375
"2647";82;"Valga maakond";4;"Koorimuusika";1;"Mehed";2014;2014;282
"2648";82;"Valga maakond";4;"Koorimuusika";1;"Mehed";2015;2015;298
"2649";82;"Valga maakond";4;"Koorimuusika";1;"Mehed";2016;2016;267
"2650";82;"Valga maakond";4;"Koorimuusika";1;"Mehed";2017;2017;267
"2651";82;"Valga maakond";4;"Koorimuusika";1;"Mehed";2018;2018;181
"2652";82;"Valga maakond";4;"Koorimuusika";2;"Naised";2008;2008;680
"2653";82;"Valga maakond";4;"Koorimuusika";2;"Naised";2009;2009;666
"2654";82;"Valga maakond";4;"Koorimuusika";2;"Naised";2010;2010;679
"2655";82;"Valga maakond";4;"Koorimuusika";2;"Naised";2011;2011;681
"2656";82;"Valga maakond";4;"Koorimuusika";2;"Naised";2012;2012;681
"2657";82;"Valga maakond";4;"Koorimuusika";2;"Naised";2013;2013;681
"2658";82;"Valga maakond";4;"Koorimuusika";2;"Naised";2014;2014;499
"2659";82;"Valga maakond";4;"Koorimuusika";2;"Naised";2015;2015;541
"2660";82;"Valga maakond";4;"Koorimuusika";2;"Naised";2016;2016;515
"2661";82;"Valga maakond";4;"Koorimuusika";2;"Naised";2017;2017;515
"2662";82;"Valga maakond";4;"Koorimuusika";2;"Naised";2018;2018;383
"2663";82;"Valga maakond";5;"Muu vokaalmuusika";1;"Mehed";2008;2008;124
"2664";82;"Valga maakond";5;"Muu vokaalmuusika";1;"Mehed";2009;2009;124
"2665";82;"Valga maakond";5;"Muu vokaalmuusika";1;"Mehed";2010;2010;126
"2666";82;"Valga maakond";5;"Muu vokaalmuusika";1;"Mehed";2011;2011;117
"2667";82;"Valga maakond";5;"Muu vokaalmuusika";1;"Mehed";2012;2012;100
"2668";82;"Valga maakond";5;"Muu vokaalmuusika";1;"Mehed";2013;2013;100
"2669";82;"Valga maakond";5;"Muu vokaalmuusika";1;"Mehed";2014;2014;100
"2670";82;"Valga maakond";5;"Muu vokaalmuusika";1;"Mehed";2015;2015;111
"2671";82;"Valga maakond";5;"Muu vokaalmuusika";1;"Mehed";2016;2016;104
"2672";82;"Valga maakond";5;"Muu vokaalmuusika";1;"Mehed";2017;2017;104
"2673";82;"Valga maakond";5;"Muu vokaalmuusika";1;"Mehed";2018;2018;85
"2674";82;"Valga maakond";5;"Muu vokaalmuusika";2;"Naised";2008;2008;346
"2675";82;"Valga maakond";5;"Muu vokaalmuusika";2;"Naised";2009;2009;346
"2676";82;"Valga maakond";5;"Muu vokaalmuusika";2;"Naised";2010;2010;365
"2677";82;"Valga maakond";5;"Muu vokaalmuusika";2;"Naised";2011;2011;376
"2678";82;"Valga maakond";5;"Muu vokaalmuusika";2;"Naised";2012;2012;343
"2679";82;"Valga maakond";5;"Muu vokaalmuusika";2;"Naised";2013;2013;343
"2680";82;"Valga maakond";5;"Muu vokaalmuusika";2;"Naised";2014;2014;338
"2681";82;"Valga maakond";5;"Muu vokaalmuusika";2;"Naised";2015;2015;359
"2682";82;"Valga maakond";5;"Muu vokaalmuusika";2;"Naised";2016;2016;290
"2683";82;"Valga maakond";5;"Muu vokaalmuusika";2;"Naised";2017;2017;298
"2684";82;"Valga maakond";5;"Muu vokaalmuusika";2;"Naised";2018;2018;259
"2685";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2008;2008;52
"2686";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2009;2009;52
"2687";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2010;2010;47
"2688";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2011;2011;49
"2689";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2012;2012;38
"2690";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2013;2013;38
"2691";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2014;2014;29
"2692";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2015;2015;29
"2693";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2016;2016;25
"2694";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2017;2017;25
"2695";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2018;2018;23
"2696";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2008;2008;39
"2697";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2009;2009;39
"2698";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2010;2010;40
"2699";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2011;2011;40
"2700";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2012;2012;53
"2701";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2013;2013;53
"2702";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2014;2014;46
"2703";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2015;2015;46
"2704";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2016;2016;44
"2705";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2017;2017;44
"2706";82;"Valga maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2018;2018;51
"2707";82;"Valga maakond";7;"Rahvatants";1;"Mehed";2008;2008;269
"2708";82;"Valga maakond";7;"Rahvatants";1;"Mehed";2009;2009;236
"2709";82;"Valga maakond";7;"Rahvatants";1;"Mehed";2010;2010;244
"2710";82;"Valga maakond";7;"Rahvatants";1;"Mehed";2011;2011;275
"2711";82;"Valga maakond";7;"Rahvatants";1;"Mehed";2012;2012;291
"2712";82;"Valga maakond";7;"Rahvatants";1;"Mehed";2013;2013;284
"2713";82;"Valga maakond";7;"Rahvatants";1;"Mehed";2014;2014;247
"2714";82;"Valga maakond";7;"Rahvatants";1;"Mehed";2015;2015;233
"2715";82;"Valga maakond";7;"Rahvatants";1;"Mehed";2016;2016;269
"2716";82;"Valga maakond";7;"Rahvatants";1;"Mehed";2017;2017;269
"2717";82;"Valga maakond";7;"Rahvatants";1;"Mehed";2018;2018;228
"2718";82;"Valga maakond";7;"Rahvatants";2;"Naised";2008;2008;556
"2719";82;"Valga maakond";7;"Rahvatants";2;"Naised";2009;2009;522
"2720";82;"Valga maakond";7;"Rahvatants";2;"Naised";2010;2010;527
"2721";82;"Valga maakond";7;"Rahvatants";2;"Naised";2011;2011;586
"2722";82;"Valga maakond";7;"Rahvatants";2;"Naised";2012;2012;593
"2723";82;"Valga maakond";7;"Rahvatants";2;"Naised";2013;2013;583
"2724";82;"Valga maakond";7;"Rahvatants";2;"Naised";2014;2014;549
"2725";82;"Valga maakond";7;"Rahvatants";2;"Naised";2015;2015;549
"2726";82;"Valga maakond";7;"Rahvatants";2;"Naised";2016;2016;601
"2727";82;"Valga maakond";7;"Rahvatants";2;"Naised";2017;2017;589
"2728";82;"Valga maakond";7;"Rahvatants";2;"Naised";2018;2018;531
"2729";82;"Valga maakond";8;"Käsitöö";1;"Mehed";2008;2008;20
"2730";82;"Valga maakond";8;"Käsitöö";1;"Mehed";2009;2009;20
"2731";82;"Valga maakond";8;"Käsitöö";1;"Mehed";2010;2010;20
"2732";82;"Valga maakond";8;"Käsitöö";1;"Mehed";2011;2011;20
"2733";82;"Valga maakond";8;"Käsitöö";1;"Mehed";2012;2012;20
"2734";82;"Valga maakond";8;"Käsitöö";1;"Mehed";2013;2013;20
"2735";82;"Valga maakond";8;"Käsitöö";1;"Mehed";2014;2014;20
"2736";82;"Valga maakond";8;"Käsitöö";1;"Mehed";2015;2015;25
"2737";82;"Valga maakond";8;"Käsitöö";1;"Mehed";2016;2016;25
"2738";82;"Valga maakond";8;"Käsitöö";1;"Mehed";2017;2017;25
"2739";82;"Valga maakond";8;"Käsitöö";1;"Mehed";2018;2018;25
"2740";82;"Valga maakond";8;"Käsitöö";2;"Naised";2008;2008;201
"2741";82;"Valga maakond";8;"Käsitöö";2;"Naised";2009;2009;201
"2742";82;"Valga maakond";8;"Käsitöö";2;"Naised";2010;2010;216
"2743";82;"Valga maakond";8;"Käsitöö";2;"Naised";2011;2011;191
"2744";82;"Valga maakond";8;"Käsitöö";2;"Naised";2012;2012;190
"2745";82;"Valga maakond";8;"Käsitöö";2;"Naised";2013;2013;190
"2746";82;"Valga maakond";8;"Käsitöö";2;"Naised";2014;2014;190
"2747";82;"Valga maakond";8;"Käsitöö";2;"Naised";2015;2015;190
"2748";82;"Valga maakond";8;"Käsitöö";2;"Naised";2016;2016;214
"2749";82;"Valga maakond";8;"Käsitöö";2;"Naised";2017;2017;214
"2750";82;"Valga maakond";8;"Käsitöö";2;"Naised";2018;2018;214
"2751";82;"Valga maakond";9;"Muu valdkond";1;"Mehed";2008;2008;15
"2752";82;"Valga maakond";9;"Muu valdkond";1;"Mehed";2009;2009;15
"2753";82;"Valga maakond";9;"Muu valdkond";1;"Mehed";2010;2010;17
"2754";82;"Valga maakond";9;"Muu valdkond";1;"Mehed";2011;2011;32
"2755";82;"Valga maakond";9;"Muu valdkond";1;"Mehed";2012;2012;17
"2756";82;"Valga maakond";9;"Muu valdkond";1;"Mehed";2013;2013;17
"2757";82;"Valga maakond";9;"Muu valdkond";1;"Mehed";2014;2014;49
"2758";82;"Valga maakond";9;"Muu valdkond";1;"Mehed";2015;2015;49
"2759";82;"Valga maakond";9;"Muu valdkond";1;"Mehed";2016;2016;49
"2760";82;"Valga maakond";9;"Muu valdkond";1;"Mehed";2017;2017;49
"2761";82;"Valga maakond";9;"Muu valdkond";1;"Mehed";2018;2018;66
"2762";82;"Valga maakond";9;"Muu valdkond";2;"Naised";2008;2008;0
"2763";82;"Valga maakond";9;"Muu valdkond";2;"Naised";2009;2009;0
"2764";82;"Valga maakond";9;"Muu valdkond";2;"Naised";2010;2010;62
"2765";82;"Valga maakond";9;"Muu valdkond";2;"Naised";2011;2011;95
"2766";82;"Valga maakond";9;"Muu valdkond";2;"Naised";2012;2012;65
"2767";82;"Valga maakond";9;"Muu valdkond";2;"Naised";2013;2013;65
"2768";82;"Valga maakond";9;"Muu valdkond";2;"Naised";2014;2014;200
"2769";82;"Valga maakond";9;"Muu valdkond";2;"Naised";2015;2015;297
"2770";82;"Valga maakond";9;"Muu valdkond";2;"Naised";2016;2016;281
"2771";82;"Valga maakond";9;"Muu valdkond";2;"Naised";2017;2017;281
"2772";82;"Valga maakond";9;"Muu valdkond";2;"Naised";2018;2018;241
"2795";84;"Viljandi maakond";2;"Folkloor";1;"Mehed";2008;2008;43
"2796";84;"Viljandi maakond";2;"Folkloor";1;"Mehed";2009;2009;39
"2797";84;"Viljandi maakond";2;"Folkloor";1;"Mehed";2010;2010;50
"2798";84;"Viljandi maakond";2;"Folkloor";1;"Mehed";2011;2011;38
"2799";84;"Viljandi maakond";2;"Folkloor";1;"Mehed";2012;2012;46
"2800";84;"Viljandi maakond";2;"Folkloor";1;"Mehed";2013;2013;46
"2801";84;"Viljandi maakond";2;"Folkloor";1;"Mehed";2014;2014;46
"2802";84;"Viljandi maakond";2;"Folkloor";1;"Mehed";2015;2015;46
"2803";84;"Viljandi maakond";2;"Folkloor";1;"Mehed";2016;2016;46
"2804";84;"Viljandi maakond";2;"Folkloor";1;"Mehed";2017;2017;33
"2805";84;"Viljandi maakond";2;"Folkloor";1;"Mehed";2018;2018;33
"2806";84;"Viljandi maakond";2;"Folkloor";2;"Naised";2008;2008;95
"2807";84;"Viljandi maakond";2;"Folkloor";2;"Naised";2009;2009;125
"2808";84;"Viljandi maakond";2;"Folkloor";2;"Naised";2010;2010;136
"2809";84;"Viljandi maakond";2;"Folkloor";2;"Naised";2011;2011;119
"2810";84;"Viljandi maakond";2;"Folkloor";2;"Naised";2012;2012;128
"2811";84;"Viljandi maakond";2;"Folkloor";2;"Naised";2013;2013;128
"2812";84;"Viljandi maakond";2;"Folkloor";2;"Naised";2014;2014;128
"2813";84;"Viljandi maakond";2;"Folkloor";2;"Naised";2015;2015;128
"2814";84;"Viljandi maakond";2;"Folkloor";2;"Naised";2016;2016;152
"2815";84;"Viljandi maakond";2;"Folkloor";2;"Naised";2017;2017;88
"2816";84;"Viljandi maakond";2;"Folkloor";2;"Naised";2018;2018;88
"2817";84;"Viljandi maakond";3;"Harrastusteater";1;"Mehed";2008;2008;28
"2818";84;"Viljandi maakond";3;"Harrastusteater";1;"Mehed";2009;2009;94
"2819";84;"Viljandi maakond";3;"Harrastusteater";1;"Mehed";2010;2010;94
"2820";84;"Viljandi maakond";3;"Harrastusteater";1;"Mehed";2011;2011;113
"2821";84;"Viljandi maakond";3;"Harrastusteater";1;"Mehed";2012;2012;112
"2822";84;"Viljandi maakond";3;"Harrastusteater";1;"Mehed";2013;2013;112
"2823";84;"Viljandi maakond";3;"Harrastusteater";1;"Mehed";2014;2014;111
"2824";84;"Viljandi maakond";3;"Harrastusteater";1;"Mehed";2015;2015;109
"2825";84;"Viljandi maakond";3;"Harrastusteater";1;"Mehed";2016;2016;110
"2826";84;"Viljandi maakond";3;"Harrastusteater";1;"Mehed";2017;2017;88
"2827";84;"Viljandi maakond";3;"Harrastusteater";1;"Mehed";2018;2018;88
"2828";84;"Viljandi maakond";3;"Harrastusteater";2;"Naised";2008;2008;63
"2829";84;"Viljandi maakond";3;"Harrastusteater";2;"Naised";2009;2009;189
"2830";84;"Viljandi maakond";3;"Harrastusteater";2;"Naised";2010;2010;202
"2831";84;"Viljandi maakond";3;"Harrastusteater";2;"Naised";2011;2011;236
"2832";84;"Viljandi maakond";3;"Harrastusteater";2;"Naised";2012;2012;263
"2833";84;"Viljandi maakond";3;"Harrastusteater";2;"Naised";2013;2013;263
"2834";84;"Viljandi maakond";3;"Harrastusteater";2;"Naised";2014;2014;263
"2835";84;"Viljandi maakond";3;"Harrastusteater";2;"Naised";2015;2015;259
"2836";84;"Viljandi maakond";3;"Harrastusteater";2;"Naised";2016;2016;247
"2837";84;"Viljandi maakond";3;"Harrastusteater";2;"Naised";2017;2017;213
"2838";84;"Viljandi maakond";3;"Harrastusteater";2;"Naised";2018;2018;213
"2839";84;"Viljandi maakond";4;"Koorimuusika";1;"Mehed";2008;2008;450
"2840";84;"Viljandi maakond";4;"Koorimuusika";1;"Mehed";2009;2009;594
"2841";84;"Viljandi maakond";4;"Koorimuusika";1;"Mehed";2010;2010;629
"2842";84;"Viljandi maakond";4;"Koorimuusika";1;"Mehed";2011;2011;632
"2843";84;"Viljandi maakond";4;"Koorimuusika";1;"Mehed";2012;2012;654
"2844";84;"Viljandi maakond";4;"Koorimuusika";1;"Mehed";2013;2013;651
"2845";84;"Viljandi maakond";4;"Koorimuusika";1;"Mehed";2014;2014;660
"2846";84;"Viljandi maakond";4;"Koorimuusika";1;"Mehed";2015;2015;629
"2847";84;"Viljandi maakond";4;"Koorimuusika";1;"Mehed";2016;2016;516
"2848";84;"Viljandi maakond";4;"Koorimuusika";1;"Mehed";2017;2017;512
"2849";84;"Viljandi maakond";4;"Koorimuusika";1;"Mehed";2018;2018;507
"2850";84;"Viljandi maakond";4;"Koorimuusika";2;"Naised";2008;2008;1520
"2851";84;"Viljandi maakond";4;"Koorimuusika";2;"Naised";2009;2009;1519
"2852";84;"Viljandi maakond";4;"Koorimuusika";2;"Naised";2010;2010;1627
"2853";84;"Viljandi maakond";4;"Koorimuusika";2;"Naised";2011;2011;1568
"2854";84;"Viljandi maakond";4;"Koorimuusika";2;"Naised";2012;2012;1597
"2855";84;"Viljandi maakond";4;"Koorimuusika";2;"Naised";2013;2013;1597
"2856";84;"Viljandi maakond";4;"Koorimuusika";2;"Naised";2014;2014;1597
"2857";84;"Viljandi maakond";4;"Koorimuusika";2;"Naised";2015;2015;1384
"2858";84;"Viljandi maakond";4;"Koorimuusika";2;"Naised";2016;2016;1157
"2859";84;"Viljandi maakond";4;"Koorimuusika";2;"Naised";2017;2017;1063
"2860";84;"Viljandi maakond";4;"Koorimuusika";2;"Naised";2018;2018;1056
"2861";84;"Viljandi maakond";5;"Muu vokaalmuusika";1;"Mehed";2008;2008;18
"2862";84;"Viljandi maakond";5;"Muu vokaalmuusika";1;"Mehed";2009;2009;66
